gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707024878851878457e+06,4.688705942275580950e+06,3.360431743959582876e+06,-6.042172683931856109e-02,1.402585189516240560e-01,2.931105848624126695e-02
-2.707035827908564359e+06,4.688705730764358304e+06,3.360442874317107257e+06,9.366391362089197120e-03,3.640562277676916147e-02,4.979564605316552650e-02
-2.707026656222660094e+06,4.688705076867980883e+06,3.360436111579796765e+06,8.841278758876252794e-03,-1.116170267105557334e-01,-5.297657253576651404e-02
-2.707024279005284887e+06,4.688711892878032289e+06,3.360436261732930783e+06,3.443732482969876635e-02,-6.854942873993081186e-03,1.349643559238756889e-02
-2.707021329405718949e+06,4.688711950073155575e+06,3.360431264364211820e+06,6.825908633402248682e-02,-2.891430219401490767e-02,-6.833833940704361898e-02
-2.707029466481775045e+06,4.688709101092262194e+06,3.360430261541773099e+06,-9.665059410247684932e-03,-4.078077349177855471e-02,-1.478050117496138884e-02
-2.707029905957031064e+06,4.688712486470231786e+06,3.360438379225712270e+06,-2.014184105018888837e-02,1.220232855894006624e-01,-5.464816175610764590e-03
-2.707029962617202662e+06,4.688719733649437316e+06,3.360421845383516047e+06,-1.580552142515106659e-02,4.084534172560148890e-02,-2.758464229861989914e-02
-2.707028331426752731e+06,4.688716651489363983e+06,3.360430743977232371e+06,-2.972497634630317381e-02,8.497611018687679929e-02,-8.023108761049725646e-02
-2.707031309980431106e+06,4.688717039498781785e+06,3.360417064275888726e+06,-1.347653186891684118e-02,-3.488112615766968821e-02,5.154318367981696597e-02
-2.707035528939269483e+06,4.688705747467765585e+06,3.360427227608445566e+06,1.578396778577019835e-02,6.493109913557974788e-02,9.844995148313594527e-03
-2.707028254365869332e+06,4.688724324747659266e+06,3.360423218883565627e+06,6.411392478024446895e-02,-2.149016470122737388e-02,2.022854970425929169e-02
-2.707030181821934413e+06,4.688711508257067762e+06,3.360424251876775641e+06,4.354208319314857578e-02,9.490691622715252684e-02,-1.806355167021108377e-01
-2.707023472025400959e+06,4.688703740742658265e+06,3.360433244361857884e+06,-4.181017255325254756e-02,-1.165052567233650777e-02,-1.026317933104207991e-02
-2.707023952442490030e+06,4.688718718241245486e+06,3.360425680772983003e+06,1.336414953560737320e-02,3.404501501341521824e-02,-1.213302745813867878e-01
