gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
6.845177945814525655e-01,1.007596356318484432e+01,5.907916989244925698e-01
5.238435085949249004e-01,1.003523400944864008e+01,6.214945380794434371e-01
6.148076074261235036e-01,1.004714391787303107e+01,6.017714503699768125e-01
5.146782794704477526e-01,9.965259511279400684e+00,5.796223747544703153e-01
5.791201063521094206e-01,9.889471897913553633e+00,6.752260630106708961e-01
6.165859167218387116e-01,9.932065681409934399e+00,6.899618986110961361e-01
5.647166239912025931e-01,9.832166011275804252e+00,5.721769715209129581e-01
6.220603562101962858e-01,9.719101457719220960e+00,6.780527845701982415e-01
6.034037018869075064e-01,9.747491891708371270e+00,6.415803434868670996e-01
5.242846791727061584e-01,9.662337147565315476e+00,6.544484967351421600e-01
6.443294797943071028e-01,9.748440718904420876e+00,5.173142908722523359e-01
5.583889086827794612e-01,9.559203808895587073e+00,6.063734917926778545e-01
5.736976065875784014e-01,9.577409213055309678e+00,6.433059367117293093e-01
5.207337285676950644e-01,9.497174197496962123e+00,5.606539575926458019e-01
5.671169796585979750e-01,9.423850037388385559e+00,6.212993772880662791e-01
5.905153512483537481e-01,9.458799338950628410e+00,5.782058290605326389e-01
5.932876091498341387e-01,9.317666109660873275e+00,6.374834634474720874e-01
6.808540262294460188e-01,9.275326890599513874e+00,6.119599545405501884e-01
6.100599976039712269e-01,9.259434048042423981e+00,6.089520929473644095e-01
5.899971107165082884e-01,9.197807468943643983e+00,5.031932278776817258e-01
5.907319452655513947e-01,9.108636267152924404e+00,5.613919154062551042e-01
5.963298323452471683e-01,9.089429509840414312e+00,6.089419961833028028e-01
7.032787696859622573e-01,9.087889141157114992e+00,5.607699569081688873e-01
6.172298438611450999e-01,9.052474359223619871e+00,5.919470011995243697e-01
6.499485432670392138e-01,9.022077626502015946e+00,6.477810606469226462e-01
5.804120981170882709e-01,8.935466591351390875e+00,6.199348086694979054e-01
5.672868062098564979e-01,8.914523967318618958e+00,5.204673482378984195e-01
4.919049542379370643e-01,8.820474551232733162e+00,5.977937106684746427e-01
5.995467265814169444e-01,8.777657195411494584e+00,5.702341614516993618e-01
