gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707031077341330238e+06,4.688715320177912712e+06,3.360422898295842111e+06,1.308433070916271458e-02,1.015337577082215115e-01,-3.934287260067893810e-02
-2.707024268542366568e+06,4.688709680314136669e+06,3.360439657410959247e+06,8.081711873234665236e-03,-4.708873226193344141e-02,-3.113677041819495894e-02
-2.707037056965970434e+06,4.688707040243280120e+06,3.360433200092152227e+06,-1.792826931107754374e-01,1.408470960127915055e-02,1.115080287506363538e-01
-2.707028679574226495e+06,4.688711954217102379e+06,3.360437586948338430e+06,-4.057291640611733474e-02,3.637563556838946388e-03,-1.350390421479186025e-02
-2.707031156212404370e+06,4.688716538950481452e+06,3.360425017737803049e+06,-3.934457684482234319e-02,-1.721784243843785950e-02,6.239943790657300447e-03
-2.707029388974445872e+06,4.688705370116835460e+06,3.360421493794812355e+06,2.937341943993578008e-02,-3.826068104499852351e-02,-3.046219767143803006e-02
-2.707033914724644274e+06,4.688713436142628081e+06,3.360432088626174722e+06,-4.783604902103114759e-03,-1.028463838046968226e-02,-6.923177058190454168e-03
-2.707024099883835763e+06,4.688712364336860366e+06,3.360433874907515012e+06,-4.425599588465793655e-02,-8.621450103580950708e-02,-3.194013952602164225e-02
-2.707029048252941109e+06,4.688718738530233502e+06,3.360426781167538371e+06,8.052999837303272124e-02,9.888714262391406617e-04,4.527878457395655143e-02
-2.707024961602673866e+06,4.688714734724837355e+06,3.360432322111056652e+06,2.712489964957580380e-02,9.409763879472629600e-02,1.205770880678675855e-01
-2.707034363839440513e+06,4.688713020888453349e+06,3.360427786470299587e+06,1.611975778650337129e-02,-6.904604041428259731e-02,-5.691151146335381855e-02
-2.707031133953889366e+06,4.688714975912112743e+06,3.360433779378513340e+06,1.681399805996307978e-02,-8.348320541035018222e-03,-4.303025558157836522e-02
-2.707022312720634043e+06,4.688712370729591697e+06,3.360445507729722653e+06,2.848403396618080091e-02,-8.479339335381105500e-03,-5.458760741161294838e-02
-2.707025569130797405e+06,4.688716552375587635e+06,3.360430540814995766e+06,6.031008581460204666e-03,-3.300192189170251394e-02,2.358623719276096986e-02
-2.707027305576558225e+06,4.688717298684828915e+06,3.360436434586420655e+06,5.294892463534699861e-02,3.168442649503783182e-02,-1.953637099141153355e-02
-2.707027245563152246e+06,4.688711823956008069e+06,3.360427657633903902e+06,-6.900876070553703390e-02,5.648313944960463989e-02,-8.968855051778468201e-02
-2.707023771435602568e+06,4.688719200413889252e+06,3.360416929535815027e+06,3.742901336877375862e-02,-4.718744977192161627e-02,1.066653935562780903e-01
